"OTU"	"RL725.mf"	"RL704.mf"	"RL703.mf"	"RL700.mf"	"RL693.mf"	"RL691.mf"	"RL686.mf"	"RL683.mf"	"RL682.mf"	"RL680.mf"	"RL679.mf"	"RL668.mf"	"RL667.mf"	"RL665.mf"	"RL663.mf"	"RL659.mf"	"RL656.mf"	"RL654.mf"	"RL651.mf"	"RL641.mf"	"RL628.mf"	"RL627.mf"	"RL625.mf"	"RL621.mf"	"RL619.mf"	"RL616.mf"	"RL613.mf"	"RL610.mf"	"RL607.mf"	"RL606.mf"	"RL605.mf"	"RL601.mf"	"RL591.mf"	"RL585.mf"	"RL573.mf"	"RL569.mf"	"RL568.mf"	"RL528.mf"	"RL518.mf"	"RL516.mf"	"RL514.mf"	"RL511.mf"	"RL509.mf"
"83"	"Clostridium_saccharolyticum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0358561169929663	0	0	0	0	0	0	0	0	0	0
"84"	"Clostridium_sp_CAG_167"	0.00199339545855474	0	0	0	0	0	0	0	0.0037335879060522	0.0014619532654284	0.00214557569353847	0	0	0	0	0	0	0.0021408752235947	0	0	0	0	0	0	0	0	0.0179970486665754	0	0	0	0	0	0	0	0.0157782582808436	0	0.00148655189103229	0	0	0	0	0	0
"85"	"Clostridium_sp_CAG_242"	0.00507203354716548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"86"	"Clostridium_sp_CAG_253"	0.00528204388875582	0	0	0.00136918098083147	0	0.000301251101891614	0	0	0.00172621227179997	0	0.00546636621419099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"87"	"Clostridium_sp_CAG_299"	0	0	0	0	0	0	0.000461814156261117	0.000422432128419367	0	0	0	0	0	0	0	0.00126738651372587	0	0.000929590557613487	0	0	0	0.00138231153206195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00225103547631911	0	0	0	0
"88"	"Clostridium_sp_CAG_510"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0558375634517767	0	0	0	0	0	0	0	0	0	0	0	0
"89"	"Clostridium_sp_CAG_58"	0	0	0.0175414874001229	0.000148179759830245	0.0063531426964425	0.000853207818780277	0	0.00402784122446373	0	0	0.0119677840192347	0	0.0190088255261371	0.0050313024094001	0	0	0.000900233001482737	0	0.0269985993148709	0	0	0	0	0.00698067085002898	0	0	0	0.000191094974202178	0	0	0.00467443304239857	0.000491380369354244	0	0.00750748525183055	0	0.0106341667413448	0.00518564613150799	0	0	0	0	0	0.00393646089010327
"90"	"Clostridium_sp_CAG_590"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259229003225398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0250540995431594	0	0	0
"91"	"Clostridium_sp_CAG_632"	0.00193095995159545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0193727210743189	0	0	0	0	0	0	0	0	0
"92"	"Clostridium_spiroforme"	0	0	0	0	0	0	0	0	0.000111157608411362	0	0.00133694163818478	0	0	0.00232294086396733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"93"	"Clostridium_symbiosum"	0.000128276587025448	0.0123466270755474	0.00324523663183774	0	0	0	0	0.00268195281531366	0	0	0	0	0	0	0	2.13604468605483e-05	0	0	0	0	0	0.00108793037245616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000418756737974108	0
"94"	"Collinsella_aerofaciens"	0.0126993821155193	0.0303759449819963	0	0.0038052562324407	0.020286594485421	0.00346337676201567	0.0650870707503707	0.00822269049969791	0.0195702777632474	0.0133684841222289	0.0154287377761485	0.00412747393895724	0.0462448364343494	0.0113542849404681	0.00822925390525434	0.00240305027181169	0.098163222077647	0.000169016465020634	0.0154232744555951	0	0.104505992289398	0	0.00155911062906725	0.0811723494871601	0.0380281975038938	0.0440737506853209	0.0460499292592762	0.0167989854594097	0.0294584664241798	0.0133973387847482	0.0816199832012563	0.0188280578190901	0.00991590721134557	0.00589185663889959	0.00756792328664097	0	0.0140358155292816	0.0334902121274129	0.122846509394321	0.0250781437845636	0.00308340004150731	0.00693176047114588	0.0408465706478952
"95"	"Collinsella_intestinalis"	9.19504738854978e-05	0	0	0	0	0.00010715643221648	0.000165722783347291	0.000117888035837963	0	0	0	8.61522074545155e-05	0	0	0	0	0.000650588555693406	0	0	0	0.000290746695663804	0	0	0.000957637156321665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"96"	"Collinsella_massiliensis"	0.000163467509129774	0.00013652110104268	0	0	0	6.06545842734794e-06	3.97734680033498e-05	1.96480059729938e-05	0	0	0	0	0	0	0	0	0.000173994613731958	0	0.00014426532228873	0	0.000372155770449669	0	0	0.00148685769007837	0	0	0.000167343647787261	0.000104233622292097	0	0	0	0	0	0	0	0	0	0	0.000870400384176721	0	0	0	0
"97"	"Collinsella_stercoris"	0.000286068140977104	0	0	0	0	3.63927505640876e-05	0.000629746576719705	5.89440179189814e-05	0.000104618925563634	0	0	0	0.000276157271566157	0	0	0	0.000643023572487669	0	0.000243939544960943	0	0.000761756342639166	0	0	0.000806431289534034	0	0	0	0	0	0	0	0.000122845092338561	0	0	0	0	0	0	0	0	0	0	0
"98"	"Coprobacillus_cateniformis"	0	0	0.00197910264290104	0	0	0	0	0	0	0	0	0.00955506300859173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00455536637094124	0	0	0	0	0	0	0.0168110035659705
"99"	"Coprobacter_fastidiosus"	0.000655005227554719	0	0	0	0	0	0	9.82400298649691e-06	0	0	0.00475476824547974	0	0	0.00122917947061949	0	0.000655053703723482	0	0.000732404681756081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"100"	"Coprobacter_secundus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000178003723837903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"101"	"Coprococcus_catus"	0.00402879298542755	0.0125258110206659	0.0229625076828519	0.00597460791635549	0.0138823198558079	0.00133440085401655	0.000780001900287916	0	0.00397551917141811	0.00175434391851408	0.00779523229360963	0.000642225546479116	0.00764035117999701	0.0038229564891301	0.00328927405357511	0.00247425176134685	0.00069597845492783	0.00372540458316314	0.00120395968964595	0	0	0	0	0	0	0.00503583974658355	0.01527391112531	0.0207598631065094	0.00307416775908864	0.00104039279391096	0	0.00210474591540068	0	0.00202324133637684	0.000822600357243584	0	0.0117541312314181	0	0.0274326190047422	0.0245251262322674	0.00539595007263779	0.00446376863244741	0.00463113045894503
"102"	"Coprococcus_comes"	0.0186103218380105	0.060419119780201	0.0270067609096497	0.0268798084332065	0.0467218039346023	0.0193407251053368	0.00604335749939787	0.0675842285456055	0.0507728723126014	0.0149886159376872	0.022318299927762	0.0126878705523923	0.00842279678276779	0.0262815237658726	0.103205525009407	0.0334468997091419	0.0150240566465942	0.0259651544387949	0.0513269786644703	0	0.00689651162114543	0.0264623064123896	0.0133541214750542	0.0308711978024747	0.0140785241822926	0.00920868276240177	0.0246603684602863	0.0238000104233622	0.155176233821384	0.0271414751674667	0.00781506774276011	0.0311207567257688	0.0986350274714027	0.0044318619749207	0.0386152110557488	0.0454192430624011	0.00629191730622969	0.0297046586181024	0.00849390719731076	0.0295984611685501	0.030507871564529	0.000445485891461817	0.00759505395266985
"103"	"Coprococcus_eutactus"	0.00800082641907393	0	0	0	0.0827059019033862	0.000630807676444186	0	0	0.0492297431605377	0.00769802276812463	0	0	0	0.0592297836435796	0	0.110056142374498	0.0249341846461101	0.0757968422090452	0.00198036942414529	0	0	0	0	0	0.0504278172219188	0.0525108128413914	0	0.0201692059135208	0	0	0.0686192163020852	0	0	0.00145999466397889	0	0	0.0605856323031183	0	0	0	0	0	0
"104"	"Corynebacterium_durum"	2.72445848549623e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"105"	"Desulfovibrio_piger"	0.00225335420571251	0	0	0.000195597282975924	0	0	0	0.00102169631059568	0	0	0	0	0	0	0.000339851193727318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00650961703800142	0.00254202116621706	0	0	0	0	0	0	0	0	0
"106"	"Desulfovibrionaceae_bacterium"	0	0	0	0	0	0.00114637164276876	0	0	0	0	0	0	0	0.00052083875873707	0	0	0	0	0	0	0	0	0	0.00524180338197122	0	0	0.00104970106339282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"107"	"Dialister_invisus"	0	0	0	0	0	0.000131418265925872	0	0	0	0	0.000388144346569774	0	0	0	0	0	0	0	0	0	0	0.000217586074491233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"108"	"Dialister_micraerophilus"	1.24871013918577e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"109"	"Dialister_sp_CAG_357"	0	0.0162972064369699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0126789118528157	0	0	0	0	0	0	0	0	0.013026174183199	0	0	0.0155831687007256	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"110"	"Dialister_succinatiphilus"	0	0	0	0.00299915833896416	0	0	0	0	0.000156928388345452	0	0	0	0	0	0.000315576108461081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018181073666107	0	0	0	0	0	0	0	0	0	0	0
"111"	"Dielma_fastidiosa"	7.03818442086527e-05	0	0.00181929932390903	0	0.000396272482071866	0	0	0	0	0	0	0	0.0017374895002704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000384845284007631	0	0	0	0	0	0	0	0	0	0
"112"	"Dorea_formicigenerans"	0.0193039235607764	0	0.0114074984634296	0.014124494707019	0.0286977974919787	0.00859071095260046	0.00826183315914027	0.0226590628883551	0.0081145054140294	0.00716117435590174	0.00546636621419099	0.0152332766817302	0.00576478304394353	0.0219585620683549	0.000837490441685176	0.0275941372693517	0.0126183919871698	0.0243735827265173	0.0172200334695548	0.00492168194906774	0.0136418349605457	0.00266862920773071	0	0	0.0107813985476465	0.0076451357443093	0.00687630261816743	0.00411722808053785	0.0433429958826462	0.00292040082501323	0.0242851404155863	0.0089267433766021	0.00232544809910994	0.00331277977055109	0.00992604431073924	0.0110075574274875	0.0016248357878725	0.00480867607939431	0.0467915241010865	0.00827121904303919	0.03513297162679	0.00675356611456115	0.00606678090121799
"113"	"Dorea_longicatena"	0.0365542865381101	0.0224235908462602	0.0394714197910264	0.0322557701198478	0.020465556251518	0.0168579307890757	0.0158917101044495	0.0648138597034133	0.0203156876078883	0.0114272019173158	0.0175850952570917	0.0137216970418465	0.0353481307604681	0.0265106928197169	0	0.0327135243669298	0.0329076769449572	0.0214721334103297	0.0199977966750778	0.0342883983090653	0.0072919271272482	0.0141174964802253	0.00806670281995662	0.0494443184395555	0.00712017314966523	0.0128941864479055	0.02321512786576	0.00847766794642392	0.0755155924004357	0.0182525051563327	0.00613519336814812	0.00642070349289546	0.0405643305739108	0.0140663445290961	0.0183479051110902	0.0276757176568988	0.0126184055866694	0.0159607120933088	0.0573563839366108	0.0349362827602789	0.0590293219484716	0.00329659559681745	0
"114"	"Eggerthella_lenta"	0.000731063026941489	0	0.000135218192993239	0	0	8.08727790313059e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"115"	"Eisenbergiella_massiliensis"	0	0.0013652110104268	0.00211432083589428	0	0	0	0	0	0	0	0.00380597095386473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00231725990157787	0	0	0	0	0	0	0	0	0	0
"116"	"Eisenbergiella_tayi"	5.22187876386778e-05	0	0	0	0	0	0	0	0	0	0	0	0.00186406158307156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"117"	"Enorma_massiliensis"	7.71929904223932e-05	0	0	0	0	0	9.05951215631857e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000412860307842601	0	0	0	0	0	0.000212982824456513	0	0	0	0	0	0	0	0	0	0	0	0.000270124257158293	0	0	0	0
"118"	"Enterococcus_durans"	2.83797758905857e-05	0	0	0	0	0	0	0	0	5.75194727381666e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00437605193556143	0	0	0
"119"	"Enterococcus_faecalis"	0.000378018614862602	0	0.00687154271665642	0	0	0	0	0	0	0.00181186339125225	0.00117521482711404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"120"	"Enterococcus_faecium"	0	0	0.00846957590657652	0	0	0	0	0.000722064219507523	0	0	0	0.000328944792099059	0.00102408321539117	0	0.00381118838679921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000384845284007631	0.00321643494500934	0.000117514336749083	0	0	0	0	0	0	0	0.00602046959662854
"121"	"Enterococcus_hirae"	0	0	0	0	0	0	0	0	0	0.00896345116836429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"122"	"Enterorhabdus_caecimuris"	9.08152828498744e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"123"	"Erysipelatoclostridium_ramosum"	1.81630565699749e-05	0.00249151009402891	0.0145052243392747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00766605216565974	0	0	0	0	0	0	0	0	0	0	0	0	0
"124"	"Erysipelothrix_larvae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00136381155682054	0	0
"125"	"Escherichia_coli"	0.018964501441125	0.0186010000170651	0.100454824830977	0.00670957952511351	0.00426951641974204	0.00660932786633347	0	0	0.000379243605168175	0.00133253445176753	0	0.000642225546479116	0.00304923654020965	0.000427087782164398	0	0	0	0	0.0302537495868766	0	0	0	0	0.0222020614399839	0	0	0	0.000747007626426698	0	0	0	0	0.00511762345754829	0	0	0.160938853541237	0	0	0	0.0128877133926425	0	0	0
"126"	"Eubacterium_dolichum_CAG_375"	0	0	0	0	0	0	0	9.33280283717206e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"127"	"Eubacterium_eligens"	0.009399381774962	0	0.00647818070067609	0.0238569413326695	0.00178961766096972	8.28945985070885e-05	3.53541937807554e-05	0.0289071287877672	0.00657137626196579	0.0148256440982624	0.0233533515186148	0.0146380432484081	0	0.00255210991781164	0.00174780613916906	0.0443158070866843	0.000143734680909008	0.14610064930492	0.000377712843810493	0	0.000465194713062086	0.000908741840522207	0	0	0.0298764083581123	0.00881271955652121	0.0349900354464272	0.0340496499487518	0	0.00573128661908847	0.048095533725304	0.000851725973547357	0	0	0.0522155369621761	0.00748274935030021	0.000846988868146304	0	0	0	0.00987280974828782	0.0113064319253009	0.0250081044783032
"128"	"Eubacterium_hallii"	0.00602899959019604	0.0305977917711906	0.0516902274124155	0.094722429673886	0.015339579951169	0.0173330583658846	0.0288689088590981	0.0228260709391256	0.0314706805461108	0.0192546434991013	0.0216713926834791	0.0369436329602682	0.103075701612068	0.0355107865706934	0	0.0235819333340453	0.0420764365903108	0.0232256792349188	0.0396834556528399	0.0156227663528499	0.0358258078396939	0.0668309228209395	0	0.0577102391572793	0.0180027105204604	0.0562166223323248	0.0503400118661859	0.0537150600211942	0.049574417015934	0.0118458758464599	0.13029982105686	0.0347324024405225	0.00338172558074791	0.0267171612367711	0.0952336185014572	0.0486826776592885	0.0471375233354076	0.0279312461632904	0.0273125637793385	0.0657610002404424	0.0260606599662012	0.0208309202847546	0.138748668549993
"129"	"Eubacterium_ramulus"	0.000240660499552167	0.00245737981876824	0.000725261216963737	0.00293395924463886	0.0147132137698296	0.0030408164915771	0.00175445186636999	0.00133115240467033	0.000863106135899984	0.00176872378669862	0	0.00286651890257752	0.000138078635783078	0.00175001822935656	0	0.00298690248600001	0.0055602626562169	0.00066198115466415	0.00530896386022526	0	0.00141884387483936	0.00297580954818892	0	0	0.00226550963852985	0	0.00328602072018621	0.00159824887514549	0.00103395432137516	0	0	9.00864010482781e-05	0	0.00382414845996502	0.00796747203158785	0	0	0	0.0117053844768594	0	0	0	0
"130"	"Eubacterium_rectale"	0.000543756506063623	0	0.0140749846342963	0.108177151866472	0	0.0234753459333123	0.000713712786948999	0.0934213564000923	0.00831720458230894	0.229042540443379	0.0759361286914145	0.236902906462199	0	0.174053896394754	0.0786027260920754	0.0608665933291324	0.124723878112991	0.0154861336075156	0	0.163885882328915	0	0.0225649558428261	0.0027114967462039	0.0204379929941282	0.0579323178995489	0.0348447621174894	0.0825460575357887	0.112468078453173	0.104863278004468	0.00531147900049282	0	0.013144424880226	0	0.0516037707882489	0.107314092319263	0.0127998327209726	0.0445965567309687	0.0762567355569197	0	0.132555902861265	0.00219395772184174	0.029366429965163	0.0409855045616635
"131"	"Eubacterium_siraeum"	0	0	0.00919483712354026	0	0	0	0	0	0.00882068316158393	0.0186506890353505	0.0120540383184724	0	0.0759202365747293	0	0	0	0	0.000464795278806744	0	0	0	0	0	0	0	0	0	0	0	0	0.0231530511631304	0	0	0.000422435004298461	0	0.00247184634226484	0	0	0.0819677051443664	0	0	0.172242665074797	0.0346408558329088
"132"	"Eubacterium_sp_CAG_180"	0.0763086766056426	0	0	0.0099695342413789	0	0.000165789197014177	0	0	0.00744755976356123	0.00354224086279209	0	0	0	0	0	0.0136884863631347	0	0.00108452231721574	0.0118638555038532	0	0	0	0	0	0.00121366587778385	0.0212500253822568	0.0104817975750384	0.00929416465437868	0.0023725558981555	0	0	0	0	0	0	0	0.00777846919726198	0	0.0394081277387598	0	0.0284028580746539	0	0
"133"	"Eubacterium_sp_CAG_251"	0.00425015523737412	0	0	0	0	0.00356042409685324	0	0	0	0	0	0	0	0	0.0134605347801284	0.00027412573471037	0	0	0	0	0	0	0	0	0	0	0	0	0.000193866435257842	0	0	0	0	0.00555094417929031	0	0	0.00354352485653046	0.00586590273514767	0	0	0	0.0104154601423773	0
"134"	"Eubacterium_sp_CAG_274"	0	0	0	0	0	0	0	0.00031928009706115	0	0	0	0.00127661907409873	0	0	0	0	0	0	0.00280399326412095	0	0	0.00465890183028286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"135"	"Eubacterium_sp_CAG_38"	3.63261131399498e-05	0	0	0.00366300366300366	0	0	0	0	0.00239315792226814	0.00102097064110246	0	0	0	0	0.0329898408768161	0	0	0.0014295975999662	0.000241316539101148	0	0	0.0131895558684244	0	0	0	0	0.0221654268023672	0	0	0	0	0	0	0	0.00448904766381499	0	0.00015556938394524	0	0	0.00365472469343592	0.00421002697975036	0	0
"136"	"Eubacterium_sp_OM08_24"	0	0	0	0	0	0	0	0	0	0.000426602756141402	0	0	0	0	0	0	0	0	0	0	0	0.000243184436196083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"137"	"Eubacterium_sulci"	6.92466531730292e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000126762348765476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"138"	"Eubacterium_ventriosum"	0.00198544912130538	0.000921517432038089	0	0.000847588226229003	0	0.00345731130358833	0	0.000658208200095293	0	0	0.00288951902446388	0.00153507569646228	0	0.00388545714017854	0	0.0101640126311442	0.00672527006990045	0	0.000167872375026886	0	0	0.000166389351081531	0	0	0.0034184922224245	0	0	0	0.00107088126142427	0	0	0	0	0	0.000219360095264956	0	0.00148655189103229	0	0	0	0	0	0
"139"	"Faecalibacterium_prausnitzii"	0.0292777119997639	0	0.0145175169022741	0.0322854060718138	0.0892763553158036	0.0507112760915803	0.0226686671247981	0.0313926015433509	0.0643667939530261	0.0379101258238466	0.0550410247010749	0.0514798599635028	0.0293302035509223	0.0395837456640173	0.0360485016203619	0.0167038694449488	0.112135746058644	0.00860575501063395	0.0511118921839671	0.00553433945310107	0.00824557628902547	0.247619352361449	0.0578226681127983	0.0150701847231673	0.118271739790036	0.0538306901943266	0.114417415909817	0.0984312839845039	0.0116689130555197	0.049646814025225	0.0356425519482891	0.0510707997215511	0	0.0592668899890315	0.0456190655259942	0.0415583833676853	0.0232835511304709	0.0456312666257418	0.0746143225883907	0.0470305361865833	0.0645438643303982	0.0506161069878917	0.121057750196823
"140"	"Faecalitalea_cylindroides"	0.00357244618910693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025219648398798	0	0	0	0	0	0	0	0	0	0
"141"	"Finegoldia_magna"	4.65428324605606e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"142"	"Firmicutes_bacterium_CAG_110"	0.000590299338524184	0	0	0.00479509702810674	0	0	0	0	0.0019027567086886	0.00115038945476333	0	0	0.00126572082801155	0.00140626464859009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"143"	"Firmicutes_bacterium_CAG_145"	0	0	0.0015119852489244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"144"	"Firmicutes_bacterium_CAG_170"	0.000917234356783731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"145"	"Firmicutes_bacterium_CAG_238"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00596881217512682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"146"	"Firmicutes_bacterium_CAG_424"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0366831249437061	0	0	0	0	0	0	0	0	0	0
"147"	"Firmicutes_bacterium_CAG_555"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00391921134888194	0	0	0
"148"	"Firmicutes_bacterium_CAG_83"	0.00153477828016288	0	0.00795328826060234	0	0	0.000125352807498524	0	0	0	0	0.00281404651263086	0.00289001495915602	0.0179272095458364	0	0.00475791671218245	0	0.000295034345023754	0	0.000521978166099223	0	0	0	0	0	0	0.0113103336243832	0	0	0	0	0	0.000630604807337947	0	0	0	0	0.000795132406831224	0.0122433667553373	0	0	0	0.0016661172340672	0
"149"	"Firmicutes_bacterium_CAG_95"	0	0	0	0.00119136526903517	0	0	0	0	4.57707799340901e-05	2.87597363690833e-05	0.00246902931567995	0.000360272867537065	0	0	0	0.000430769011687725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00137052176003847	0.0095170328204216	0	0
"150"	"Flavonifractor_plautii"	0	0.0143432481782966	0.00296250768285187	0	0	0.000867360555110755	0	0.00220548867046856	0	0	0.000194072173284887	5.48241320165099e-05	0.00226679093743887	0	0.000267025937928607	0.000412968639303934	0	0	0.000506240130940453	0.00104151775685666	0	0.000684756175604761	0	0.000806431289534034	0	0	0	0	0	0.00505594392830416	0.0224591900083994	0	0.00447894405004626	0	0	0	0	0	0	0	0	0.000347478995340218	0
"151"	"Fretibacterium_fastidiosum"	3.1785348997456e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"152"	"Fusicatenibacter_saccharivorans"	0.0238208486915221	0.00802914725507261	0.00912108174554395	0.013899261472077	0.0472842551994785	0.0143043727911622	0.00813367420668504	0.0123192997450671	0.00608097504838625	0.011230677052127	0.0235797690541138	0.0269108168012469	0.0167995673536079	0.0370003854206815	0	0.0175974481386151	0.0239658667957757	0.00169720700291553	0.00502567922736739	0.0146629362631977	0.147937733687657	0.0452387047228977	0	0	0.0188927321641685	0.00172599346153065	0.0177536397243394	0.00350919861716728	0.0243440852273776	0.010695968021611	0.000766899171018515	0.00728880881208796	0.0421528408951338	0.00904900246049862	0.0251950737990035	0.0196179466499388	0.0229378413883703	0.0206670759156947	0.00246113212077556	0.00807886511180572	0.000711553855732456	0.00581804574249133	0
"153"	"Fusobacterium_mortiferum"	0	0	0	0	0	0	0.0890174406657195	0.00129676839421759	0	0	0	0	0	0	0	0	0	0	0	0	0.0121939164161399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"154"	"Fusobacterium_nucleatum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00105969436735722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"155"	"Fusobacterium_periodonticum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00811558013020601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"156"	"Fusobacterium_varium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00137154231754239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"157"	"Gardnerella_vaginalis"	1.24871013918577e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"158"	"Gemella_haemolysans"	0	0	0.000184388444990781	0	0	0	0	0.000388048117966628	0	0	0	0	0	0	0	0	0	0.000345075282750461	0.0298865287665053	0	0	0	0	0	0	0	0	0	0.00036003766547885	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"159"	"Gemella_morbillorum"	0	0	0.000639213275968039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028826834399148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
