"Var1"	"Var2"	"value"
"387"	"PWY.7977..L.methionine.biosynthesis.IV.g__Prevotella.s__Prevotella_copri"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	0.232426015443817
"388"	"PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	0.652476052001774
"389"	"RHAMCAT.PWY..L.rhamnose.degradation.I.g__Prevotella.s__Prevotella_copri"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	0.300651069187352
"390"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	0.948000032183568
"391"	"Val"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	-0.173985257673721
"392"	"Leu.Ile"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	-0.189473826838324
"393"	"Phe"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.0412011934297379
"394"	"Tyr"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.375202090637581
"395"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.928851562955884
"396"	"BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.chain.amino.acid.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.882223212007031
"397"	"COA.PWY..coenzyme.A.biosynthesis.I..prokaryotic..g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.421363657846016
"398"	"DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.913502034978189
"399"	"HISTSYN.PWY..L.histidine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.427013712051275
"400"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.868300558532698
"401"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.966192329305869
"402"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.44032431946101
"403"	"PWY.2942..L.lysine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.895692183873921
"404"	"PWY.5097..L.lysine.biosynthesis.VI.g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.43702606059785
"405"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.864980859195901
"406"	"PWY.5686..UMP.biosynthesis.I.g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.921826625386997
"407"	"PWY.5695..inosine.5..phosphate.degradation.g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.424405994725771
"408"	"PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.965029552490853
"409"	"PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I.g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.369914472999542
"410"	"PWY.6151..S.adenosyl.L.methionine.salvage.I.g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.356989433527412
"411"	"PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate.g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.44032431946101
"412"	"PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.965029552490853
"413"	"PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.872279497874383
"414"	"PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.998311286236983
"415"	"PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.982865704580967
"416"	"PWY.6609..adenine.and.adenosine.salvage.III.g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.891140089969864
"417"	"PWY.6700..queuosine.biosynthesis.I..de.novo..g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.929828906848855
"418"	"PWY.6703..preQ0.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.427013712051275
"419"	"PWY.6897..thiamine.diphosphate.salvage.II.g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.5677532805235
"420"	"PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.921095117004509
"421"	"PWY.7357..thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine..yeast..g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.5677532805235
"422"	"PWY.7790..UMP.biosynthesis.II.g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.921826625386997
"423"	"PWY.7791..UMP.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.921826625386997
"424"	"PWY.7851..coenzyme.A.biosynthesis.II..eukaryotic..g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.436970380139762
"425"	"PWY.7953..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.III..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.999437095412328
"426"	"PWY.7977..L.methionine.biosynthesis.IV.g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.349108156951844
"427"	"PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.730326331676297
"428"	"RHAMCAT.PWY..L.rhamnose.degradation.I.g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.31982207099045
"429"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	0.84451093413397
"430"	"Val"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	-0.19341616175488
"431"	"Leu.Ile"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	-0.221627923919717
"432"	"Phe"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.0204114404064776
"433"	"Tyr"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.301131744268404
"434"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.909401366010446
"435"	"BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.chain.amino.acid.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.87380331611278
"436"	"COA.PWY..coenzyme.A.biosynthesis.I..prokaryotic..g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.396636411099227
"437"	"DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.89036398185615
"438"	"HISTSYN.PWY..L.histidine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.400028277789546
"439"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.884228589832023
"440"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.966192329305869
"441"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.413189191196437
"442"	"PWY.2942..L.lysine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.865101131400909
"443"	"PWY.5097..L.lysine.biosynthesis.VI.g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.371763728489311
"444"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.879176595251969
"445"	"PWY.5686..UMP.biosynthesis.I.g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.88595086632217
"446"	"PWY.5695..inosine.5..phosphate.degradation.g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.398756327780677
"447"	"PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.963446684721312
"448"	"PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I.g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.350482981676665
"449"	"PWY.6151..S.adenosyl.L.methionine.salvage.I.g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.380132042137533
"450"	"PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate.g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.413189191196437
"451"	"PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.963446684721312
"452"	"PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.836474030246939
"453"	"PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.959877346761387
"454"	"PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.946348116569798
"455"	"PWY.6609..adenine.and.adenosine.salvage.III.g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.891353197573125
"456"	"PWY.6700..queuosine.biosynthesis.I..de.novo..g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.911115036788072
"457"	"PWY.6703..preQ0.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.400028277789546
"458"	"PWY.6897..thiamine.diphosphate.salvage.II.g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.507674881099853
"459"	"PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.942748091603053
"460"	"PWY.7357..thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine..yeast..g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.507674881099853
"461"	"PWY.7790..UMP.biosynthesis.II.g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.88595086632217
"462"	"PWY.7791..UMP.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.88595086632217
"463"	"PWY.7851..coenzyme.A.biosynthesis.II..eukaryotic..g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.410852148259806
"464"	"PWY.7953..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.III..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.966741458222781
"465"	"PWY.7977..L.methionine.biosynthesis.IV.g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.318305489719663
"466"	"PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.72523253836399
"467"	"RHAMCAT.PWY..L.rhamnose.degradation.I.g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.35242607484402
"468"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	0.857075625383532
"469"	"Val"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	-0.118958228658179
"470"	"Leu.Ile"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	-0.0321014269161044
"471"	"Phe"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.282756404206235
"472"	"Tyr"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.193927798219206
"473"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.496855328327843
"474"	"BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.chain.amino.acid.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.335871590482784
"475"	"COA.PWY..coenzyme.A.biosynthesis.I..prokaryotic..g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.906353715439173
"476"	"DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.378196872210289
"477"	"HISTSYN.PWY..L.histidine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.906353715439173
"478"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.333202763896359
"479"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.44032431946101
"480"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.413189191196437
"481"	"PWY.2942..L.lysine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.519025123746343
"482"	"PWY.5097..L.lysine.biosynthesis.VI.g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.267174180451061
"483"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.316926916541856
"484"	"PWY.5686..UMP.biosynthesis.I.g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.518423192227217
"485"	"PWY.5695..inosine.5..phosphate.degradation.g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.907093596023205
"486"	"PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.414451073268524
"487"	"PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I.g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.843818280982247
"488"	"PWY.6151..S.adenosyl.L.methionine.salvage.I.g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.647442968513082
"489"	"PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate.g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	1
"490"	"PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.414451073268524
"491"	"PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.499184224533874
"492"	"PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.431699904063514
"493"	"PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.418003208266743
"494"	"PWY.6609..adenine.and.adenosine.salvage.III.g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.408252504475457
"495"	"PWY.6700..queuosine.biosynthesis.I..de.novo..g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.391045403223949
"496"	"PWY.6703..preQ0.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.906353715439173
"497"	"PWY.6897..thiamine.diphosphate.salvage.II.g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.649639964632502
"498"	"PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.45946264134174
"499"	"PWY.7357..thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine..yeast..g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.649639964632502
"500"	"PWY.7790..UMP.biosynthesis.II.g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.518423192227217
"501"	"PWY.7791..UMP.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.518423192227217
"502"	"PWY.7851..coenzyme.A.biosynthesis.II..eukaryotic..g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.999184339314845
"503"	"PWY.7953..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.III..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.431699904063514
"504"	"PWY.7977..L.methionine.biosynthesis.IV.g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.907093596023205
"505"	"PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.280237748886665
"506"	"RHAMCAT.PWY..L.rhamnose.degradation.I.g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.746329526916803
"507"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.380320336960493
"508"	"Val"	"PWY.2942..L.lysine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	-0.218512646234643
